time,q,p,r
3933,False,True,False
3934,False,True,False
3935,False,True,False
3936,False,True,False
3937,False,True,False
3938,False,True,True
3939,False,False,False
3940,True,True,False
3941,False,True,False
3942,False,True,False
3943,False,True,False
3944,False,True,False
3945,False,True,True
3946,False,False,False
3947,True,True,False
3948,False,True,False
3949,False,True,False
3950,False,True,False
3951,False,True,False
3952,False,True,False
3953,False,True,False
3954,False,True,False
3955,False,True,True
3956,False,False,False
3957,True,True,False
3958,False,True,False
3959,False,True,False
3960,False,True,False
3961,False,True,False
3962,False,True,False
3963,False,True,False
3964,False,True,False
3965,False,True,True
3966,False,False,False
3967,True,True,False
3968,False,True,False
3969,False,True,False
3970,False,True,False
3971,False,True,False
3972,False,True,False
3973,False,True,True
3974,False,False,False
3975,True,True,False
3976,False,True,False
3977,False,True,False
3978,False,True,False
3979,False,True,False
3980,False,True,False
3981,False,True,False
3982,False,True,False
3983,False,True,False
3984,False,True,False
3985,False,True,True
3986,False,False,False
3987,True,True,False
3988,False,True,False
3989,False,True,False
3990,False,True,False
3991,False,True,False
3992,False,True,False
3993,False,True,True
3994,False,False,False
3995,True,True,False
3996,False,True,False
3997,False,True,False
3998,False,True,False
3999,False,True,False
4000,False,True,False
4001,False,True,False
4002,False,True,False
4003,False,True,False
4004,False,True,True
4005,False,False,False
4006,True,True,False
4007,False,True,False
4008,False,True,False
4009,False,True,False
4010,False,True,False
4011,False,True,False
4012,False,True,False
4013,False,True,False
4014,False,True,False
4015,False,True,True
4016,False,False,False
4017,True,True,False
4018,False,True,False
4019,False,True,False
4020,False,True,False
4021,False,True,False
4022,False,True,False
4023,False,True,False
4024,False,True,False
4025,False,True,True
4026,False,False,False
4027,True,True,False
4028,False,True,False
4029,False,True,False
4030,False,True,False
4031,False,True,False
4032,False,True,False
4033,False,True,False
4034,False,True,False
4035,False,True,False
4036,False,True,True
4037,False,False,False
4038,True,True,False
4039,False,True,False
4040,False,True,False
4041,False,True,False
4042,False,True,False
4043,False,True,False
4044,False,True,False
4045,False,True,False
4046,False,True,False
4047,False,True,True
4048,False,False,False
4049,True,True,False
4050,False,True,False
4051,False,True,False
4052,False,True,False
4053,False,True,True
4054,False,False,False
4055,True,True,False
4056,False,True,False
4057,False,True,False
4058,False,True,False
4059,False,True,False
4060,False,True,False
4061,False,True,False
4062,False,True,False
4063,False,True,True
4064,False,False,False
4065,True,True,False
4066,False,True,False
4067,False,True,False
4068,False,True,False
4069,False,True,False
4070,False,True,False
4071,False,True,False
4072,False,True,False
4073,False,True,False
4074,False,True,False
4075,False,True,True
4076,False,False,False
4077,True,True,False
4078,False,True,False
4079,False,True,False
4080,False,True,False
4081,False,True,False
4082,False,True,False
4083,False,True,False
4084,False,True,False
4085,False,True,False
4086,False,True,False
4087,False,True,True
4088,False,False,False
4089,True,True,False
4090,False,True,False
4091,False,True,False
4092,False,True,False
4093,False,True,False
4094,False,True,False
4095,False,True,True
4096,False,False,False
4097,True,True,False
4098,False,True,False
4099,False,True,False
4100,False,True,False
4101,False,True,False
4102,False,True,False
4103,False,True,False
4104,False,True,False
4105,False,True,False
4106,False,True,False
4107,False,True,True
4108,False,False,False
4109,True,True,False
4110,False,True,False
4111,False,True,False
4112,False,True,False
4113,False,True,False
4114,False,True,False
4115,False,True,False
4116,False,True,False
4117,False,True,False
4118,False,True,False
4119,False,True,True
4120,False,False,False
4121,True,True,False
4122,False,True,False
4123,False,True,False
4124,False,True,False
4125,False,True,False
4126,False,True,False
4127,False,True,False
4128,False,True,False
4129,False,True,False
4130,False,True,True
4131,False,False,False
4132,True,True,False
4133,False,True,False
4134,False,True,False
4135,False,True,False
4136,False,True,False
4137,False,True,False
4138,False,True,False
4139,False,True,False
4140,False,True,True
4141,False,False,False
4142,True,True,False
4143,False,True,False
4144,False,True,False
4145,False,True,False
4146,False,True,False
4147,False,True,False
4148,False,True,False
4149,False,True,False
4150,False,True,True
4151,False,False,False
4152,True,True,False
4153,False,True,False
4154,False,True,False
4155,False,True,False
4156,False,True,False
4157,False,True,False
4158,False,True,False
4159,False,True,False
4160,False,True,False
4161,False,True,False
4162,False,True,True
4163,False,False,False
4164,True,True,False
4165,False,True,False
4166,False,True,False
4167,False,True,False
4168,False,True,False
4169,False,True,False
4170,False,True,False
4171,False,True,False
4172,False,True,False
4173,False,True,True
4174,False,False,False
4175,True,True,False
4176,False,True,False
4177,False,True,False
4178,False,True,False
4179,False,True,False
4180,False,True,True
4181,False,False,False
4182,True,True,False
4183,False,True,False
4184,False,True,False
4185,False,True,False
4186,False,True,False
4187,False,True,False
4188,False,True,True
4189,False,False,False
4190,True,True,False
4191,False,True,False
4192,False,True,False
4193,False,True,False
4194,False,True,False
4195,False,True,False
4196,False,True,False
4197,False,True,False
4198,False,True,False
4199,False,True,True
4200,False,False,False
4201,True,True,False
4202,False,True,False
4203,False,True,False
4204,False,True,False
4205,False,True,False
4206,False,True,False
4207,False,True,False
4208,False,True,False
4209,False,True,False
4210,False,True,True
4211,False,False,False
4212,True,True,False
4213,False,True,False
4214,False,True,False
4215,False,True,False
4216,False,True,False
4217,False,True,False
4218,False,True,True
4219,False,False,False
4220,True,True,False
4221,False,True,False
4222,False,True,False
4223,False,True,False
4224,False,True,False
4225,False,True,True
4226,False,False,False
4227,True,True,False
4228,False,True,False
4229,False,True,False
4230,False,True,False
4231,False,True,False
4232,False,True,False
4233,False,True,True
4234,False,False,False
4235,True,True,False
4236,False,True,False
4237,False,True,False
4238,False,True,False
4239,False,True,False
4240,False,True,False
4241,False,True,False
4242,False,True,True
4243,False,False,False
4244,True,True,False
4245,False,True,False
4246,False,True,False
4247,False,True,False
4248,False,True,False
4249,False,True,False
4250,False,True,False
4251,False,True,True
4252,False,False,False
4253,True,True,False
4254,False,True,False
4255,False,True,False
4256,False,True,False
4257,False,True,False
4258,False,True,True
4259,False,False,False
4260,True,True,False
4261,False,True,False
4262,False,True,False
4263,False,True,False
4264,False,True,False
4265,False,True,False
4266,False,True,True
4267,False,False,False
4268,True,True,False
4269,False,True,False
4270,False,True,False
4271,False,True,False
4272,False,True,False
4273,False,True,False
4274,False,True,False
4275,False,True,False
4276,False,True,False
4277,False,True,False
4278,False,True,True
4279,False,False,False
4280,True,True,False
4281,False,True,False
4282,False,True,False
4283,False,True,False
4284,False,True,False
4285,False,True,False
4286,False,True,False
4287,False,True,True
4288,False,False,False
4289,True,True,False
4290,False,True,False
4291,False,True,False
4292,False,True,False
4293,False,True,True
4294,False,False,False
4295,True,True,False
4296,False,True,False
4297,False,True,False
4298,False,True,False
4299,False,True,False
4300,False,True,False
4301,False,True,False
4302,False,True,False
4303,False,True,False
4304,False,True,True
4305,False,False,False
4306,True,True,False
4307,False,True,False
4308,False,True,False
4309,False,True,False
4310,False,True,False
4311,False,True,False
4312,False,True,True
4313,False,False,False
4314,True,True,False
4315,False,True,False
4316,False,True,False
4317,False,True,False
4318,False,True,False
4319,False,True,False
4320,False,True,True
4321,False,False,False
4322,True,True,False
4323,False,True,False
4324,False,True,False
4325,False,True,False
4326,False,True,False
4327,False,True,True
4328,False,False,False
4329,True,True,False
4330,False,True,False
4331,False,True,False
4332,False,True,False
4333,False,True,False
4334,False,True,False
4335,False,True,False
4336,False,True,True
4337,False,False,False
4338,True,True,False
4339,False,True,False
4340,False,True,False
4341,False,True,False
4342,False,True,False
4343,False,True,False
4344,False,True,False
