time,q,p,r
3825,False,True,False
3826,False,True,True
3827,False,False,False
3828,True,True,False
3829,False,True,False
3830,False,True,False
3831,False,True,False
3832,False,True,True
3833,False,False,False
3834,True,True,False
3835,False,True,False
3836,False,True,False
3837,False,True,False
3838,False,True,False
3839,False,True,False
3840,False,True,False
3841,False,True,False
3842,False,True,False
3843,False,True,True
3844,False,False,False
3845,True,True,False
3846,False,True,False
3847,False,True,False
3848,False,True,False
3849,False,True,False
3850,False,True,False
3851,False,True,False
3852,False,True,False
3853,False,True,False
3854,False,True,True
3855,False,False,False
3856,True,True,False
3857,False,True,False
3858,False,True,False
3859,False,True,False
3860,False,True,False
3861,False,True,False
3862,False,True,False
3863,False,True,False
3864,False,True,False
3865,False,True,False
3866,False,True,True
3867,False,False,False
3868,True,True,False
3869,False,True,False
3870,False,True,False
3871,False,True,False
3872,False,True,False
3873,False,True,False
3874,False,True,True
3875,False,False,False
3876,True,True,False
3877,False,True,False
3878,False,True,False
3879,False,True,False
3880,False,True,False
3881,False,True,False
3882,False,True,False
3883,False,True,False
3884,False,True,False
3885,False,True,False
3886,False,True,True
3887,False,False,False
3888,True,True,False
3889,False,True,False
3890,False,True,False
3891,False,True,False
3892,False,True,False
3893,False,True,False
3894,False,True,False
3895,False,True,False
3896,False,True,True
3897,False,False,False
3898,True,True,False
3899,False,True,False
3900,False,True,False
3901,False,True,False
3902,False,True,False
3903,False,True,False
3904,False,True,False
3905,False,True,True
3906,False,False,False
3907,True,True,False
3908,False,True,False
3909,False,True,False
3910,False,True,False
3911,False,True,False
3912,False,True,False
3913,False,True,False
3914,False,True,True
3915,False,False,False
3916,True,True,False
3917,False,True,False
3918,False,True,False
3919,False,True,False
3920,False,True,True
3921,False,False,False
3922,True,True,False
3923,False,True,False
3924,False,True,False
3925,False,True,False
3926,False,True,False
3927,False,True,False
3928,False,True,False
3929,False,True,True
3930,False,False,False
3931,True,True,False
3932,False,True,False
3933,False,True,False
3934,False,True,False
3935,False,True,False
3936,False,True,False
3937,False,True,False
3938,False,True,False
3939,False,True,False
3940,False,True,False
3941,False,True,True
3942,False,False,False
3943,True,True,False
3944,False,True,False
3945,False,True,False
3946,False,True,False
3947,False,True,False
3948,False,True,False
3949,False,True,False
3950,False,True,False
3951,False,True,False
3952,False,True,False
3953,False,True,True
3954,False,False,False
3955,True,True,False
3956,False,True,False
3957,False,True,False
3958,False,True,False
3959,False,True,True
3960,False,False,False
3961,True,True,False
3962,False,True,False
3963,False,True,False
3964,False,True,False
3965,False,True,False
3966,False,True,False
3967,False,True,True
3968,False,False,False
3969,True,True,False
3970,False,True,False
3971,False,True,False
3972,False,True,False
3973,False,True,False
3974,False,True,False
3975,False,True,False
3976,False,True,False
3977,False,True,True
3978,False,False,False
3979,True,True,False
3980,False,True,False
3981,False,True,False
3982,False,True,False
3983,False,True,False
3984,False,True,False
3985,False,True,False
3986,False,True,False
3987,False,True,False
3988,False,True,False
3989,False,True,True
3990,False,False,False
3991,True,True,False
3992,False,True,False
3993,False,True,False
3994,False,True,False
3995,False,True,False
3996,False,True,True
3997,False,False,False
3998,True,True,False
3999,False,True,False
4000,False,True,False
4001,False,True,False
4002,False,True,False
4003,False,True,True
4004,False,False,False
4005,True,True,False
4006,False,True,False
4007,False,True,False
4008,False,True,False
4009,False,True,False
4010,False,True,False
4011,False,True,False
4012,False,True,False
4013,False,True,False
4014,False,True,True
4015,False,False,False
4016,True,True,False
4017,False,True,False
4018,False,True,False
4019,False,True,False
4020,False,True,False
4021,False,True,False
4022,False,True,False
4023,False,True,True
4024,False,False,False
4025,True,True,False
4026,False,True,False
4027,False,True,False
4028,False,True,False
4029,False,True,True
4030,False,False,False
4031,True,True,False
4032,False,True,False
4033,False,True,False
4034,False,True,False
4035,False,True,False
4036,False,True,False
4037,False,True,True
4038,False,False,False
4039,True,True,False
4040,False,True,False
4041,False,True,False
4042,False,True,False
4043,False,True,False
4044,False,True,True
4045,False,False,False
4046,True,True,False
4047,False,True,False
4048,False,True,False
4049,False,True,False
4050,False,True,False
4051,False,True,False
4052,False,True,False
4053,False,True,False
4054,False,True,True
4055,False,False,False
4056,True,True,False
4057,False,True,False
4058,False,True,False
4059,False,True,False
4060,False,True,False
4061,False,True,False
4062,False,True,False
4063,False,True,False
4064,False,True,False
4065,False,True,True
4066,False,False,False
4067,True,True,False
4068,False,True,False
4069,False,True,False
4070,False,True,False
4071,False,True,False
4072,False,True,False
4073,False,True,False
4074,False,True,False
4075,False,True,False
4076,False,True,False
4077,False,True,True
4078,False,False,False
4079,True,True,False
4080,False,True,False
4081,False,True,False
4082,False,True,False
4083,False,True,False
4084,False,True,False
4085,False,True,False
4086,False,True,False
4087,False,True,True
4088,False,False,False
4089,True,True,False
4090,False,True,False
4091,False,True,False
4092,False,True,False
4093,False,True,False
4094,False,True,False
4095,False,True,False
4096,False,True,False
4097,False,True,False
4098,False,True,False
4099,False,True,True
4100,False,False,False
4101,True,True,False
4102,False,True,False
4103,False,True,False
4104,False,True,False
4105,False,True,False
4106,False,True,False
4107,False,True,False
4108,False,True,True
4109,False,False,False
4110,True,True,False
4111,False,True,False
4112,False,True,False
4113,False,True,False
4114,False,True,False
4115,False,True,False
4116,False,True,False
4117,False,True,False
4118,False,True,False
4119,False,True,False
4120,False,True,True
4121,False,False,False
4122,True,True,False
4123,False,True,False
4124,False,True,False
4125,False,True,False
4126,False,True,False
4127,False,True,False
4128,False,True,False
4129,False,True,False
4130,False,True,False
4131,False,True,False
4132,False,True,True
4133,False,False,False
4134,True,True,False
4135,False,True,False
4136,False,True,False
4137,False,True,False
4138,False,True,True
4139,False,False,False
4140,True,True,False
4141,False,True,False
4142,False,True,False
4143,False,True,False
4144,False,True,False
4145,False,True,True
4146,False,False,False
4147,True,True,False
4148,False,True,False
4149,False,True,False
4150,False,True,False
4151,False,True,False
4152,False,True,False
4153,False,True,False
4154,False,True,False
4155,False,True,True
4156,False,False,False
4157,True,True,False
4158,False,True,False
4159,False,True,False
4160,False,True,False
4161,False,True,False
4162,False,True,False
4163,False,True,False
4164,False,True,False
4165,False,True,False
4166,False,True,False
4167,False,True,True
4168,False,False,False
4169,True,True,False
4170,False,True,False
4171,False,True,False
4172,False,True,False
4173,False,True,False
4174,False,True,False
4175,False,True,False
4176,False,True,False
4177,False,True,False
4178,False,True,False
4179,False,True,True
4180,False,False,False
4181,True,True,False
4182,False,True,False
4183,False,True,False
4184,False,True,False
4185,False,True,False
4186,False,True,False
4187,False,True,True
4188,False,False,False
4189,True,True,False
4190,False,True,False
4191,False,True,False
4192,False,True,False
4193,False,True,False
4194,False,True,False
4195,False,True,False
4196,False,True,False
4197,False,True,False
4198,False,True,False
4199,False,True,True
4200,False,False,False
4201,True,True,False
4202,False,True,False
4203,False,True,False
4204,False,True,False
4205,False,True,False
4206,False,True,False
4207,False,True,False
4208,False,True,False
4209,False,True,True
4210,False,False,False
4211,True,True,False
4212,False,True,False
4213,False,True,False
4214,False,True,False
4215,False,True,False
4216,False,True,False
4217,False,True,False
4218,False,True,False
4219,False,True,False
4220,False,True,True
4221,False,False,False
4222,True,True,False
4223,False,True,False
4224,False,True,False
4225,False,True,False
4226,False,True,False
4227,False,True,False
4228,False,True,True
4229,False,False,False
4230,True,True,False
4231,False,True,False
4232,False,True,False
4233,False,True,False
4234,False,True,False
4235,False,True,False
4236,False,True,False
